KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,Final_Price,ESR_at_100_Hz_0_deg,ESR_at_1000_Hz_0_deg,ESR_at_10000_Hz_0_deg,ESR_at_100000_Hz_0_deg,ESR_at_1000000_Hz_0_deg,ESR_at_100_Hz_40_deg,ESR_at_1000_Hz_40_deg,ESR_at_10000_Hz_40_deg,ESR_at_100000_Hz_40_deg,ESR_at_1000000_Hz_40_deg,ESR_at_100_Hz_80_deg,ESR_at_1000_Hz_80_deg,ESR_at_10000_Hz_80_deg,ESR_at_100000_Hz_80_deg,ESR_at_1000000_Hz_80_deg,ESR_at_100_Hz_120_deg,ESR_at_1000_Hz_120_deg,ESR_at_10000_Hz_120_deg,ESR_at_100000_Hz_120_deg,ESR_at_1000000_Hz_120_deg,ESR_at_100_Hz_160_deg,ESR_at_1000_Hz_160_deg,ESR_at_10000_Hz_160_deg,ESR_at_100000_Hz_160_deg,ESR_at_1000000_Hz_160_deg,Ripple_at_100_Hz_0_deg,Ripple_at_1000_Hz_0_deg,Ripple_at_10000_Hz_0_deg,Ripple_at_100000_Hz_0_deg,Ripple_at_1000000_Hz_0_deg,Ripple_at_100_Hz_40_deg,Ripple_at_1000_Hz_40_deg,Ripple_at_10000_Hz_40_deg,Ripple_at_100000_Hz_40_deg,Ripple_at_1000000_Hz_40_deg,Ripple_at_100_Hz_80_deg,Ripple_at_1000_Hz_80_deg,Ripple_at_10000_Hz_80_deg,Ripple_at_100000_Hz_80_deg,Ripple_at_1000000_Hz_80_deg,Ripple_at_100_Hz_120_deg,Ripple_at_1000_Hz_120_deg,Ripple_at_10000_Hz_120_deg,Ripple_at_100000_Hz_120_deg,Ripple_at_1000000_Hz_120_deg,Ripple_at_100_Hz_160_deg,Ripple_at_1000_Hz_160_deg,Ripple_at_10000_Hz_160_deg,Ripple_at_100000_Hz_160_deg,Ripple_at_1000000_Hz_160_deg
PEH532MAB4120M(1),63.0,,1200.0,cylindrical,0,,,,22.0,25.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,234.0105821,136.3936696,133.3962736,143.5361716,111.8761199,130.0058789,75.77426089,74.10904087,79.74231753,62.15339997,78.6417287,42.03483038,37.61923634,38.4203267,31.42540504,64.67502321,33.43897933,28.47624551,28.37398309,23.42287514,53.57172653,27.23523617,22.66163588,22.26159596,18.36414159,11.12633087,6.187326092,5.575715823,5.356687677,4.143066107,5.548565696,3.319763675,3.448177217,3.134641732,2.320588522,2.197691373,1.456426113,1.512355221,1.508126919,1.179533208,1.464228424,0.985753724,0.996828453,1.040349426,0.858813522,1.515432604,0.828206398,0.755005549,0.779732559,0.655551206
PEH532MAC4150M(1),63.0,,1500.0,cylindrical,0,,,,22.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,72.11493,175.5079366,102.2952522,100.0472052,107.6521287,83.90708996,97.50440921,56.83069567,55.58178065,59.80673815,46.61504998,58.98129652,31.52612278,28.21442726,28.81524502,23.56905378,48.50626741,25.0792345,21.35718414,21.28048732,17.56715636,40.1787949,20.42642713,16.99622691,16.69619697,13.77310619,13.33591103,7.396878905,6.651028385,6.389169493,4.94615936,6.667986422,3.971634622,4.105477999,3.735362865,2.769978621,2.663818393,1.750037341,1.806789766,1.800251608,1.409042298,1.784657437,1.18887931,1.195075766,1.244803318,1.027234785,1.830911214,0.997643636,0.906484227,0.93444631,0.785011086
PEH532MAC4180M(1),63.0,,1800.0,cylindrical,0,,,,22.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,72.11493,159.2098395,91.71367507,88.65767269,94.81646326,74.05372003,88.44991081,50.95204171,49.25426261,52.67581292,41.14095557,52.99064884,28.17878564,25.05954758,25.50034152,20.8498079,43.41096326,22.38059759,18.99497903,18.88218364,15.57328501,35.8933174,18.21532632,15.12634652,14.83589914,12.22767651,14.2275861,7.894656233,7.101068711,6.82159008,5.280156645,7.110900919,4.238423895,4.384565643,3.988754925,2.957098463,2.836974829,1.866318829,1.928581833,1.921851831,1.504044709,1.899037378,1.267142124,1.27493388,1.328392872,1.096274011,1.950906614,1.063520552,0.966836914,0.996948191,0.837620218
PEH532MAD4220M(1),63.0,,2200.0,cylindrical,0,,,,22.0,35.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,81.24714,127.7501426,73.84110527,71.62379881,76.73652025,59.89694458,70.97230144,41.02283626,39.79099934,42.63140014,33.27608032,42.6383567,22.70763657,20.23133576,20.60910364,16.85245388,34.96948265,18.04360966,15.32911231,15.248588,12.57975753,28.92888126,14.68858073,12.20474079,11.97590745,9.873037395,16.66988878,9.246098631,8.313785482,7.986461867,6.182699199,8.334983027,4.964543278,5.131847499,4.669203581,3.462473276,3.329772992,2.187546676,2.258487207,2.25031451,1.761302872,2.230821796,1.486099138,1.493844708,1.556004148,1.284043481,2.288639018,1.247054545,1.133105284,1.168057887,0.981263857
PEH532MBC4220M(1),63.0,,2200.0,cylindrical,0,,,,25.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,85.51269,138.8243234,80.8368147,78.98601848,84.9485551,66.22208104,77.12462412,44.9093415,43.88112138,47.19364172,36.79004502,46.61670215,24.90674052,22.27901605,22.74680947,18.60489438,38.32557252,19.81091536,16.86616793,16.80241462,13.86947914,31.74126658,16.13457158,13.42295143,13.18432631,10.87530401,15.77821371,8.748321303,7.863745155,7.554041281,5.848701914,7.89206853,4.697754005,4.852759856,4.415811521,3.275353434,3.156616557,2.071265187,2.13669514,2.128714287,1.66630046,2.116441855,1.407836324,1.413986594,1.472414595,1.215004256,2.168643618,1.181177629,1.072752596,1.105556007,0.928654724
PEH532MAE4270M(1),63.0,,2700.0,cylindrical,0,,,,22.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,104.3490844,60.20173831,58.28417146,62.38290309,48.70933258,57.97171355,33.44541017,32.38009525,34.65716839,27.06074032,34.77418383,18.50415353,16.46941212,16.76707097,13.70991337,28.50198033,14.69971173,12.48148776,12.41118969,10.23747002,23.5717086,11.96505711,9.938577206,9.749747852,8.036623237,19.11219147,10.59754103,9.526502252,9.151333654,7.085241754,9.559065135,5.690662661,5.879129355,5.349652237,3.967848089,3.822571155,2.508774522,2.588392581,2.578777189,2.018561035,2.562606214,1.705056152,1.712755535,1.783615424,1.471812952,2.626371422,1.430588538,1.299373653,1.339167584,1.124907496
PEH532MBD4270M(1),63.0,,2700.0,cylindrical,0,,,,25.0,35.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,110.6771877,64.19928655,62.49115412,67.07549444,52.32369628,61.48732651,35.66627031,34.71730785,37.26416358,29.06872015,37.04752409,19.76078436,17.63951515,17.98861716,14.71130795,30.41974597,15.7096007,13.35980526,13.29909062,10.97445379,25.17878593,12.7913376,10.63469757,10.44027292,8.609347015,18.45323893,10.24165329,9.213866134,8.851303039,6.85069377,9.220812021,5.498121823,5.690022786,5.175987701,3.836712961,3.676085863,2.420109653,2.502071343,2.493514956,1.951307696,2.459581678,1.642624765,1.653560935,1.723183255,1.422121933,2.528629816,1.378808377,1.253810658,1.293061649,1.086482123
PEH532MAG4330M(1),63.0,,3300.0,cylindrical,0,,,,22.0,50.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,106.32666,84.11207784,48.56114547,47.04803543,50.37558161,39.32890244,46.72893213,26.97841415,26.13779746,27.98643423,21.84939024,28.04668109,14.92898591,13.29254,13.53581139,11.06807016,22.99336083,11.86075828,10.07302196,10.01774184,8.26367439,19.01807461,9.654673737,8.020473801,7.868850788,6.486570967,22.44616923,12.44676076,11.18925935,10.74862603,8.321781594,11.22606174,6.683571316,6.905498855,6.283492953,4.660342744,4.488525753,2.946283858,3.040090023,3.028840091,2.370821609,3.008770573,2.002275979,2.011524477,2.094816254,1.728621648,3.084099226,1.679999448,1.52599471,1.572779162,1.321160267
PEH532MBE4330M(1),63.0,,3300.0,cylindrical,0,,,,25.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,106.32666,90.44018117,52.55869372,51.2550181,55.06817295,42.94326613,50.2445451,29.19927429,28.47501005,30.59342942,23.85737007,30.32002135,16.18561674,14.46264302,14.75735758,12.06946473,24.91112647,12.87064725,10.95133946,10.90564277,9.000658168,20.62515195,10.48095422,8.716594167,8.559375851,7.059294745,21.12826414,11.73498527,10.56398711,10.1485648,7.852685627,10.54955551,6.298489642,6.527285716,5.936163881,4.398072487,4.195555169,2.768954119,2.867447545,2.858315625,2.236314931,2.802721502,1.877413207,1.893135277,1.973951915,1.629239611,2.888616014,1.576439125,1.434868719,1.480567291,1.244309521
PEH532MCC4330M(1),63.0,,3300.0,cylindrical,0,,,,30.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,115.78656,84.11207784,48.56114547,47.04803543,50.37558161,39.32890244,46.72893213,26.97841415,26.13779746,27.98643423,21.84939024,28.04668109,14.92898591,13.29254,13.53581139,11.06807016,22.99336083,11.86075828,10.07302196,10.01774184,8.26367439,19.01807461,9.654673737,8.020473801,7.868850788,6.486570967,22.44616923,12.44676076,11.18925935,10.74862603,8.321781594,11.22606174,6.683571316,6.905498855,6.283492953,4.660342744,4.488525753,2.946283858,3.040090023,3.028840091,2.370821609,3.008770573,2.002275979,2.011524477,2.094816254,1.728621648,3.084099226,1.679999448,1.52599471,1.572779162,1.321160267
PEH532MBF4390M(1),63.0,,3900.0,cylindrical,0,,,,25.0,45.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,120.78522,77.63546501,45.32732968,44.40553458,47.82240359,37.2633299,43.1308139,25.18184982,24.66974143,26.56800199,20.70184995,26.12689689,13.97547758,12.51877757,12.79199272,10.46360528,21.49882395,11.12014052,9.474359167,9.443519738,7.796680365,17.81258045,9.058021878,7.539061751,7.407649952,6.11152696,23.57056683,13.08642767,11.77670388,11.31343658,8.755228181,11.77363762,7.024609025,7.274567573,6.616612537,4.9034473,4.688353332,3.090181965,3.197352919,3.186778304,2.493573093,3.13450592,2.09637022,2.112046105,2.201563191,1.817009081,3.226348419,1.759973118,1.601137089,1.651676988,1.387953159
PEH532MCD4390M(1),63.0,,3900.0,cylindrical,0,,,,30.0,35.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,69.72533585,40.33039437,39.14680625,41.95666441,32.74537529,38.73629769,22.40577465,21.74822569,23.30925801,18.19187516,23.28522157,12.40468904,11.05614879,11.26505998,9.211862064,19.10161691,9.857779315,8.376462293,8.333643576,6.875450644,15.80373379,8.025171268,6.668911294,6.544493623,5.395622237,25.78014698,14.29598048,12.85201644,12.3459184,9.558321434,12.89305835,7.676479972,7.931868355,7.217333669,5.3528374,5.154480352,3.383793193,3.491787464,3.478902993,2.723082183,3.454934932,2.299495807,2.310293418,2.406017084,1.985430344,3.541827029,1.929410357,1.752615767,1.806390739,1.517413039
PEH532MBG4470M(1),63.0,,4700.0,cylindrical,0,,,,25.0,50.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,140.06427,65.93493591,38.5076462,37.7357209,40.64559501,31.66952391,36.63051995,21.39313678,20.96428939,22.58088612,17.59417995,22.19481046,11.87373606,10.63781575,10.87097639,8.89233503,18.26507279,9.448191558,8.050546891,8.024820583,6.625536608,15.13399413,7.696260069,6.405979957,6.294570154,5.19331988,26.24559204,14.57975965,13.12682486,12.61069834,9.757220038,13.10238111,7.824976843,8.111830503,7.376788717,5.464806827,5.207822638,3.439026431,3.562729122,3.551578973,2.778580329,3.477645744,2.331158662,2.351620447,2.452331851,2.024126759,3.586334616,1.957603866,1.78219515,1.839182631,1.545780557
PEH532MCE4470M(1),63.0,,4700.0,cylindrical,0,,,,30.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,142.74681,58.02480674,33.51071089,32.47699257,34.77985584,27.15156929,32.23600375,18.61706161,18.04277365,19.32214213,15.08420516,19.35313513,10.30294753,9.17518697,9.34404365,7.640591812,15.86786575,8.185830348,6.952650018,6.914944421,5.704306887,13.12514746,6.663409459,5.5358295,5.431413825,4.477415158,29.54035475,16.35919837,14.69000545,14.11085142,10.92995995,14.79364668,8.787681029,9.05736335,8.245111398,6.12048247,5.940249099,3.882350778,3.994335315,3.977890138,3.114847024,3.992768421,2.643315593,2.647593445,2.754492699,2.272581852,4.075042645,2.216504672,2.010010127,2.069712306,1.737907424
PEH532MDC4470M(1),63.0,,4700.0,cylindrical,0,,,,35.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,142.74681,67.03912296,38.91932676,37.91539074,40.7145558,31.75565414,37.2439572,21.6218482,21.06410597,22.61919766,17.64203008,22.45584848,11.9821337,10.70071939,10.91532491,8.926924225,18.44362415,9.526749315,8.103714905,8.068244463,6.658370654,15.26797929,7.757430608,6.45043058,6.333216255,5.222880587,25.78014698,14.29598048,12.85201644,12.3459184,9.558321434,12.89305835,7.676479972,7.931868355,7.217333669,5.3528374,5.154480352,3.383793193,3.491787464,3.478902993,2.723082183,3.454934932,2.299495807,2.310293418,2.406017084,1.985430344,3.541827029,1.929410357,1.752615767,1.806390739,1.517413039
PEH532MCE4560M(1),63.0,,5600.0,cylindrical,0,,,,30.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,164.43129,51.07035514,29.6891886,28.96241589,31.12249076,24.26853606,28.37241952,16.49399367,16.09023105,17.29027265,13.48252004,17.12605389,9.143679128,8.171802421,8.339186959,6.820367491,14.07243881,7.271298108,6.187575866,6.162170964,5.085900962,11.65186914,5.921358017,4.92483798,4.836227825,3.988750912,31.3237049,17.35475302,15.5900861,14.97569259,11.59795453,15.67947568,9.321259575,9.615538637,8.751895518,6.494722154,6.28656197,4.114913755,4.23791945,4.221090584,3.304851847,4.221528304,2.79984122,2.807309673,2.921671806,2.410660304,4.315033443,2.348258504,2.130715501,2.194716068,1.84312569
PEH532MDD4560M(1),63.0,,5600.0,cylindrical,0,,,,35.0,35.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,175.93989,54.2344068,31.68796272,31.06590722,33.46878644,26.07571791,30.130226,17.60442373,17.25883734,18.59377024,14.48650995,18.26272402,9.771994542,8.756853933,8.949960055,7.321064777,15.03132163,7.776242591,6.626734615,6.606121429,5.454392851,12.4554078,6.334498261,5.272898163,5.181490356,4.275112801,30.66475235,16.99886528,15.27744998,14.67566198,11.36340654,15.34122256,9.128718737,9.426432068,8.578230982,6.363587026,6.140076678,4.026248886,4.151598212,4.135828351,3.237598508,4.118503768,2.737409834,2.748115073,2.861239636,2.360969285,4.217291838,2.296478343,2.085152506,2.148610132,1.804700316
PEH532MCF4680M(1),63.0,,6800.0,cylindrical,0,,,,30.0,45.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,193.35462,42.5338777,24.86827924,24.39609354,26.29197786,20.48191191,23.62993206,13.81571069,13.5533853,14.60665437,11.37883995,14.33063759,7.670253023,6.875892116,7.02894372,5.749794525,11.79757047,6.104293625,5.20292234,5.187422274,4.283249094,9.776821476,4.972736452,4.13981637,4.068410559,3.356905722,35.54935772,19.70175008,17.70288352,17.00540555,13.16849165,17.78938678,10.5809575,10.92099578,9.939128294,7.374336652,7.125673004,4.668704579,4.811408959,4.792753709,3.752114834,4.782072604,3.175323862,3.185936729,3.316462189,2.736508226,4.892756646,2.663546329,2.417689245,2.490829526,2.091987594
PEH532MDE4680M(1),63.0,,6800.0,cylindrical,0,,,,35.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,193.35462,45.22009059,26.27934686,25.62750905,27.53408648,21.47163306,25.12227255,14.59963714,14.23750503,15.29671471,11.92868504,15.16001067,8.092808369,7.231321512,7.378678792,6.034732365,12.45556323,6.435323624,5.475669728,5.452821386,4.500329084,10.31257597,5.240477112,4.358297084,4.279687926,3.529647373,34.89040518,19.34586233,17.39024741,16.70537493,12.93394367,17.45113367,10.38841667,10.73188921,9.765463758,7.243201523,6.979187711,4.58003971,4.725087721,4.707491476,3.684861495,4.679048068,3.112892476,3.126742129,3.256030019,2.686817207,4.795015041,2.611766168,2.37212625,2.444723591,2.05356222
PEH532MDF4820M(1),63.0,,8200.0,cylindrical,0,,,,35.0,45.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,37.7878002,21.87011806,21.24085654,22.77253435,17.77113914,20.99322233,12.15006559,11.80047586,12.65140797,9.872855079,12.62563239,6.727779902,5.998314848,6.112784076,4.998748595,10.35924624,5.346876899,4.544184216,4.521496577,3.730511261,8.571513477,4.353026086,3.617726095,3.550516761,2.927362888,39.34878054,21.83474897,19.64044904,18.86747787,14.6039301,19.66570615,11.72236303,12.12732743,11.03242406,8.178800734,7.844969888,5.161447153,5.334048059,5.315492591,4.159873554,5.250947775,3.504206544,3.526032698,3.673977786,3.032013337,5.394992037,2.941150747,2.673889685,2.757232995,2.316607884
PEH532MDG5100M(1),63.0,,10000.0,cylindrical,0,,,,35.0,50.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,270.47415,32.41537443,19.04798282,18.77802553,20.28831712,15.79169684,18.00854135,10.58221268,10.4322364,11.27128729,8.773164911,10.96688622,5.882669212,5.287456055,5.413313933,4.428872917,9.04326072,4.6848169,3.998689439,3.990698352,3.296351281,7.500004482,3.817544766,3.180764667,3.127962027,2.581879587,43.57443337,24.18174603,21.75324646,20.89719082,16.17446722,21.77561725,12.98206096,13.43278457,12.21965683,9.058415232,8.684080922,5.715237976,5.907537568,5.887155716,4.60713654,5.811492075,3.879689186,3.904659754,4.068768169,3.357861259,5.97271524,3.256438572,2.960863429,3.053346453,2.565469788
PEH532PAB3560M(1),100.0,,560.0,cylindrical,0,,,,22.0,25.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,50.56962,558.1643264,326.8734978,321.1765289,346.4193427,269.7930883,310.0912924,181.5963877,178.4314049,192.4551904,149.8850491,188.3105909,100.8615225,90.49379689,92.55346603,75.71413421,155.1076304,80.28714833,68.4631399,68.28096661,56.38638795,128.5717713,65.41068383,54.46928255,53.54121622,44.18293746,7.985860597,4.410214937,3.950786428,3.794645977,2.942175647,4.010499439,2.370898986,2.430952139,2.215010505,1.647259568,1.624879781,1.052348409,1.07603736,1.07065027,0.839027827,1.098377789,0.719302427,0.715927083,0.743265999,0.61299943,1.110938818,0.602382141,0.544368104,0.559435025,0.46935629
PEH532PAC3680M(1),100.0,,680.0,cylindrical,0,,,,22.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,54.92397,445.9374231,264.5537281,263.1991503,285.6931275,222.0296353,247.7430129,146.9742934,146.2217502,158.7184041,123.3497974,152.0626969,81.90170799,73.98039987,75.95368292,62.15902617,125.7790194,65.30680351,55.88913075,55.87948859,46.18906937,104.4637498,53.24706158,44.4342593,43.75026989,36.13706905,9.342980729,5.191771437,4.675635171,4.491846505,3.475071536,4.662736702,2.78618513,2.89000193,2.627857612,1.946348837,1.851378503,1.223863136,1.268771086,1.264926473,0.989528384,1.235468542,0.829228096,0.837112225,0.873170319,0.72073507,1.275441805,0.696452566,0.634300175,0.654728797,0.550332941
PEH532PBB3680M(1),100.0,,680.0,cylindrical,0,,,,25.0,25.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,,472.799552,278.6644043,275.5133054,298.1142136,231.9268468,262.6664178,154.8135579,153.0629474,165.6190076,128.8482482,160.3564278,86.12726145,77.53469384,79.45103364,65.00840456,132.358947,68.61710351,58.61660464,58.53347971,48.35986927,109.8212947,55.92446818,46.61906644,45.86304356,37.86448555,8.877535669,4.907992265,4.400826754,4.227066563,3.276172932,4.453413936,2.637688258,2.710039782,2.468402565,1.83437941,1.798036217,1.168629898,1.197829428,1.192250493,0.934030239,1.212757731,0.797565241,0.795785196,0.826855552,0.682038656,1.230934218,0.668259057,0.604720791,0.621936906,0.521965422
PEH532PAD3820M(1),100.0,,820.0,cylindrical,0,,,,22.0,35.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,59.97321,366.8361315,214.584375,210.611867,227.0357357,176.8500891,203.7978508,119.2135417,117.0065928,126.1309643,98.25004952,123.6459437,66.19382264,59.35411207,60.68435553,49.64159399,101.8069489,52.68319142,44.91016202,44.78072697,36.97677216,84.37528312,42.91855548,35.73275473,35.1187066,28.97802182,10.66088581,5.903546921,5.300907407,5.091907735,3.944167503,5.339242931,3.171266804,3.268215069,2.975186685,2.208619094,2.144349087,1.401192875,1.441413563,1.435450939,1.124035062,1.441517613,0.954090869,0.955501424,0.994034659,0.820117107,1.470925016,0.800012889,0.725426166,0.746940668,0.627183688
PEH532PBC3820M(1),100.0,,820.0,cylindrical,0,,,,25.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,139.85961,382.6563898,224.5782456,221.1293237,238.767214,185.8859984,212.5868832,124.765692,122.8496243,132.6484522,103.2699991,129.3292943,69.33539971,62.27936963,63.73822101,52.14508043,106.601363,55.20791383,47.10595576,47.00047929,38.8192316,88.39297645,44.9842567,37.47305564,36.84501926,30.40983127,10.66088581,5.903546921,5.300907407,5.091907735,3.944167503,5.339242931,3.171266804,3.268215069,2.975186685,2.208619094,2.144349087,1.401192875,1.441413563,1.435450939,1.124035062,1.441517613,0.954090869,0.955501424,0.994034659,0.820117107,1.470925016,0.800012889,0.725426166,0.746940668,0.627183688
PEH532PAE4100M(1),100.0,,1000.0,cylindrical,0,,,,22.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,73.56051,308.333486,180.4859576,177.2627986,191.1516928,148.8810592,171.2963811,100.2699765,98.47933257,106.1953849,82.71169953,103.9855115,55.68511504,49.94930299,51.07927385,41.78524273,85.63819311,44.32344658,37.79110064,37.68723119,31.12105337,70.98235149,36.10974644,30.06734576,29.55330761,24.38698643,12.21151343,6.757211991,6.063583851,5.824358936,4.512712772,6.120410542,3.630596914,3.736409282,3.402243281,2.526874065,2.463990815,1.606139233,1.649526869,1.642313395,1.286290813,1.65892209,1.094785069,1.094554138,1.138056381,0.938847352,1.688662021,0.917669966,0.831341848,0.855548483,0.718218194
PEH532PBC4100M(1),100.0,,1000.0,cylindrical,0,,,,25.0,30.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,66.43134,324.1537443,190.4798282,187.7802553,202.8831712,157.9169684,180.0854135,105.8221268,104.322364,112.7128729,87.73164911,109.6688622,58.82669212,52.87456055,54.13313933,44.28872917,90.4326072,46.848169,39.98689439,39.90698352,32.96351281,75.00004482,38.17544766,31.80764667,31.27962027,25.81879587,11.55256088,6.401324249,5.750947733,5.524328321,4.278164789,5.782157428,3.438056077,3.547302712,3.228578745,2.395738936,2.317505523,1.517474364,1.563205631,1.557051162,1.219037474,1.555897554,1.032353683,1.035359538,1.077624212,0.889156333,1.590920416,0.865889804,0.785778853,0.809442548,0.67979282
PEH532PAE4120M(1),100.0,,1200.0,cylindrical,0,,,,22.0,40.0,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,73.56051,254.6092282,152.2646053,152.6344885,166.3095204,129.0866361,141.4495712,84.59144739,84.79693805,92.39417802,71.71479785,87.39804974,47.23400814,42.84071506,44.08457242,36.08648595,72.47833787,37.70284659,32.33615287,32.37924894,26.77945357,60.26726154,30.75493323,25.69773148,25.32776026,20.93215341,13.33591103,7.396878905,6.651028385,6.389169493,4.94615936,6.667986422,3.971634622,4.105477999,3.735362865,2.769978621,2.663818393,1.750037341,1.806789766,1.800251608,1.409042298,1.784657437,1.18887931,1.195075766,1.244803318,1.027234785,1.830911214,0.997643636,0.906484227,0.93444631,0.785011086
