KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,ESR /mohm 20deg 100 Hz,ESR /mohm 20deg 120 Hz,ESR /mohm 125deg 5 kHz,ESR /mohm 20deg 100 kHz,ESR /mohm 25deg 100 kHz,ESR /mohm 105deg 100 kHz,ESR /mohm 125deg 100 kHz,Ripple /A 40deg 100 Hz,Ripple /A 85deg 100 Hz,Ripple /A 105deg 100 Hz,Ripple /A 125deg 100 Hz,Ripple /A 85deg 120 Hz,Ripple /A 105deg 120 Hz,Ripple /A 60deg 5 kHz,Ripple /A 80deg 5 kHz,Ripple /A 85deg 5 kHz,Ripple /A 100deg 5 kHz,Ripple /A 105deg 5 kHz,Ripple /A 125deg 5 kHz,Ripple /A 140deg 5 kHz,Ripple /A 150deg 5 kHz,Ripple /A 40deg 10 kHz,Ripple /A 85deg 10 kHz,Ripple /A 105deg 10 kHz,Ripple /A 40deg 20 kHz,Ripple /A 25deg 100 kHz,Ripple /A 90deg 100 kHz,Ripple /A 105deg 100 kHz,Ripple /A 125deg 100 kHz,Ripple /A 135deg 100kHz,Ripple /A 150deg 100kHz,ESR_vs_frequency_100,ESR_vs_frequency_1000,ESR_vs_frequency_10000,ESR_vs_frequency_100000,ESR_vs_frequency_1000000,ESR_vs_temperature_0,ESR_vs_temperature_40,ESR_vs_temperature_80,ESR_vs_temperature_120,ESR_vs_temperature_160,current_ratio_vs_frequency_100,current_ratio_vs_frequency_1000,current_ratio_vs_frequency_10000,current_ratio_vs_frequency_100000,current_ratio_vs_frequency_1000000,current_ratio_vs_temperature_0,current_ratio_vs_temperature_40,current_ratio_vs_temperature_80,current_ratio_vs_temperature_120,current_ratio_vs_temperature_160
PEH532JDC5100M(1),35,,10000,cylindrical,0,,,,35,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,42,,,36,,,,,,3.6,,,,,,,,,,,,,,,9.6,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JBG5120M(1),35,,12000,cylindrical,0,,,,25,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,37,,,32,,,,,,3.6,,,,,,,,,,,,,,,9.9,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JCE5120M(1),35,,12000,cylindrical,0,,,,30,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,32,,,27,,,,,,4.4,,,,,,,,,,,,,,,11.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JDC5120M(1),35,,12000,cylindrical,0,,,,35,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,38,,,33,,,,,,3.6,,,,,,,,,,,,,,,9.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JCF5150M(1),35,,15000,cylindrical,0,,,,30,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,26,,,22,,,,,,5,,,,,,,,,,,,,,,13.3,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JDD5150M(1),35,,15000,cylindrical,0,,,,35,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,30,,,26,,,,,,4.2,,,,,,,,,,,,,,,11.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JDE5180M(1),35,,18000,cylindrical,0,,,,35,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,25,,,22,,,,,,4.9,,,,,,,,,,,,,,,13.2,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JDF5220M(1),35,,22000,cylindrical,0,,,,35,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,21,,,18,,,,,,5.4,,,,,,,,,,,,,,,14.8,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532JDG5270M(1),35,,27000,cylindrical,0,,,,35,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,18,,,16,,,,,,5.9,,,,,,,,,,,,,,,16.3,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAB4120M(1),63,,1200,cylindrical,0,,,,22,25,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,160,,,120,,,,,,1.3,,,,,,,,,,,,,,,3.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAC4150M(1),63,,1500,cylindrical,0,,,,22,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,120,,,90,,,,,,1.6,,,,,,,,,,,,,,,4.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAC4180M(1),63,,1800,cylindrical,0,,,,22,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,110,,,79,,,,,,1.7,,,,,,,,,,,,,,,4.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAD4220M(1),63,,2200,cylindrical,0,,,,22,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,88,,,64,,,,,,2,,,,,,,,,,,,,,,5.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MBC4220M(1),63,,2200,cylindrical,0,,,,25,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,95,,,71,,,,,,1.9,,,,,,,,,,,,,,,5.2,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAE4270M(1),63,,2700,cylindrical,0,,,,22,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,72,,,52,,,,,,2.3,,,,,,,,,,,,,,,6.3,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MBD4270M(1),63,,2700,cylindrical,0,,,,25,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,76,,,56,,,,,,2.2,,,,,,,,,,,,,,,6.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MAG4330M(1),63,,3300,cylindrical,0,,,,22,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,58,,,42,,,,,,2.7,,,,,,,,,,,,,,,7.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MBE4330M(1),63,,3300,cylindrical,0,,,,25,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,62,,,46,,,,,,2.5,,,,,,,,,,,,,,,7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MCC4330M(1),63,,3300,cylindrical,0,,,,30,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,58,,,42,,,,,,2.7,,,,,,,,,,,,,,,7.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MBF4390M(1),63,,3900,cylindrical,0,,,,25,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,53,,,40,,,,,,2.8,,,,,,,,,,,,,,,7.8,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MCD4390M(1),63,,3900,cylindrical,0,,,,30,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,48,,,35,,,,,,3.1,,,,,,,,,,,,,,,8.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MBG4470M(1),63,,4700,cylindrical,0,,,,25,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,45,,,34,,,,,,3.1,,,,,,,,,,,,,,,8.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MCE4470M(1),63,,4700,cylindrical,0,,,,30,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,40,,,29,,,,,,3.6,,,,,,,,,,,,,,,9.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MDC4470M(1),63,,4700,cylindrical,0,,,,35,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,46,,,34,,,,,,3.1,,,,,,,,,,,,,,,8.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MCE4560M(1),63,,5600,cylindrical,0,,,,30,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,35,,,26,,,,,,3.8,,,,,,,,,,,,,,,10.3,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MDD4560M(1),63,,5600,cylindrical,0,,,,35,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,37,,,28,,,,,,3.7,,,,,,,,,,,,,,,10.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MCF4680M(1),63,,6800,cylindrical,0,,,,30,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,29,,,22,,,,,,4.3,,,,,,,,,,,,,,,11.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MDE4680M(1),63,,6800,cylindrical,0,,,,35,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,31,,,23,,,,,,4.2,,,,,,,,,,,,,,,11.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MDF4820M(1),63,,8200,cylindrical,0,,,,35,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,26,,,19,,,,,,4.7,,,,,,,,,,,,,,,13,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532MDG5100M(1),63,,10000,cylindrical,0,,,,35,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,22,,,17,,,,,,5.2,,,,,,,,,,,,,,,14.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAB3560M(1),100,,560,cylindrical,0,,,,22,25,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,380,,,290,,,,,,1,,,,,,,,,,,,,,,2.6,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAC3680M(1),100,,680,cylindrical,0,,,,22,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,300,,,240,,,,,,1.1,,,,,,,,,,,,,,,3.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBB3680M(1),100,,680,cylindrical,0,,,,25,25,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,320,,,250,,,,,,1.1,,,,,,,,,,,,,,,2.9,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAD3820M(1),100,,820,cylindrical,0,,,,22,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,250,,,190,,,,,,1.3,,,,,,,,,,,,,,,3.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBC3820M(1),100,,820,cylindrical,0,,,,25,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,260,,,200,,,,,,1.3,,,,,,,,,,,,,,,3.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAE4100M(1),100,,1000,cylindrical,0,,,,22,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,210,,,160,,,,,,1.5,,,,,,,,,,,,,,,4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBC4100M(1),100,,1000,cylindrical,0,,,,25,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,220,,,170,,,,,,1.4,,,,,,,,,,,,,,,3.8,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAE4120M(1),100,,1200,cylindrical,0,,,,22,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,170,,,140,,,,,,1.6,,,,,,,,,,,,,,,4.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBD4120M(1),100,,1200,cylindrical,0,,,,25,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,180,,,140,,,,,,1.6,,,,,,,,,,,,,,,4.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PAF4150M(1),100,,1500,cylindrical,0,,,,22,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,140,,,110,,,,,,1.9,,,,,,,,,,,,,,,5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBE4150M(1),100,,1500,cylindrical,0,,,,25,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,140,,,110,,,,,,1.9,,,,,,,,,,,,,,,5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBF4180M(1),100,,1800,cylindrical,0,,,,25,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,120,,,95,,,,,,2.1,,,,,,,,,,,,,,,5.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PCD4180M(1),100,,1800,cylindrical,0,,,,30,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,120,,,90,,,,,,2.2,,,,,,,,,,,,,,,6,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PBG4220M(1),100,,2200,cylindrical,0,,,,25,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,99,,,78,,,,,,2.4,,,,,,,,,,,,,,,6.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PCE4220M(1),100,,2200,cylindrical,0,,,,30,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,95,,,73,,,,,,2.6,,,,,,,,,,,,,,,6.9,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PDC4220M(1),100,,2200,cylindrical,0,,,,35,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,100,,,79,,,,,,2.4,,,,,,,,,,,,,,,6.4,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PCF4270M(1),100,,2700,cylindrical,0,,,,30,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,78,,,60,,,,,,2.9,,,,,,,,,,,,,,,7.8,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PDD4270M(1),100,,2700,cylindrical,0,,,,35,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,81,,,64,,,,,,2.8,,,,,,,,,,,,,,,7.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PCG4330M(1),100,,3300,cylindrical,0,,,,30,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,64,,,50,,,,,,3.3,,,,,,,,,,,,,,,8.9,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PDE4330M(1),100,,3300,cylindrical,0,,,,35,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,66,,,52,,,,,,3.2,,,,,,,,,,,,,,,8.6,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PDF4390M(1),100,,3900,cylindrical,0,,,,35,45,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,56,,,44,,,,,,3.6,,,,,,,,,,,,,,,9.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532PDG4470M(1),100,,4700,cylindrical,0,,,,35,50,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,47,,,37,,,,,,4,,,,,,,,,,,,,,,10.9,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RAC3270M(1),200,,270,cylindrical,0,,,,22,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,510,,,270,,,,,,0.8,,,,,,,,,,,,,,,2.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RBB3270M(1),200,,270,cylindrical,0,,,,25,25,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,530,,,290,,,,,,0.8,,,,,,,,,,,,,,,2.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RAD3330M(1),200,,330,cylindrical,0,,,,22,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,420,,,220,,,,,,0.9,,,,,,,,,,,,,,,2.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RBC3330M(1),200,,330,cylindrical,0,,,,25,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,420,,,230,,,,,,0.9,,,,,,,,,,,,,,,2.5,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RAD3390M(1),200,,390,cylindrical,0,,,,22,35,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,360,,,190,,,,,,1,,,,,,,,,,,,,,,2.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RBC3390M(1),200,,390,cylindrical,0,,,,25,30,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,370,,,200,,,,,,1,,,,,,,,,,,,,,,2.7,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
PEH532RAE3470M(1),200,,470,cylindrical,0,,,,22,40,,105,1500,,,,,,7,Snap-In Aluminum Electrolytic Capacitors,0,KEMET,,300,,,160,,,,,,1.1,,,,,,,,,,,,,,,3.1,,,,,,,962.4716981,475.3134153,382.5025731,365.635506,296.9482149,4.5,2.5,1.322222222,1.025,0.825,0.35,0.8,1.002105263,1.04,1.418947368,7,8.095238095,8.285714286,8.476190476,8.666666667
