KEMET Part Number,Rated Voltage /V,VDC  Surge Voltage /V,Rated Capacitance /uF,Shape,Shape_code,Length /mm,Width /mm,Height /mm,Diameter /mm,Cylinder_length /mm,DC Leakage /mA,Maximum Temperature /deg,Endurance /Hours,MSL /Reflow Temp 260 deg,SPQ,MOQ,Impedance /mohm 20deg 10 kHz,ESL /nH,Type_code,Type,Manufacturer_code,Manufacturer,Dissipation Factor,ESR_at_100_Hz_0_deg,ESR_at_1000_Hz_0_deg,ESR_at_10000_Hz_0_deg,ESR_at_100000_Hz_0_deg,ESR_at_1000000_Hz_0_deg,ESR_at_100_Hz_40_deg,ESR_at_1000_Hz_40_deg,ESR_at_10000_Hz_40_deg,ESR_at_100000_Hz_40_deg,ESR_at_1000000_Hz_40_deg,ESR_at_100_Hz_80_deg,ESR_at_1000_Hz_80_deg,ESR_at_10000_Hz_80_deg,ESR_at_100000_Hz_80_deg,ESR_at_1000000_Hz_80_deg,ESR_at_100_Hz_120_deg,ESR_at_1000_Hz_120_deg,ESR_at_10000_Hz_120_deg,ESR_at_100000_Hz_120_deg,ESR_at_1000000_Hz_120_deg,ESR_at_100_Hz_160_deg,ESR_at_1000_Hz_160_deg,ESR_at_10000_Hz_160_deg,ESR_at_100000_Hz_160_deg,ESR_at_1000000_Hz_160_deg,Ripple_at_100_Hz_0_deg,Ripple_at_1000_Hz_0_deg,Ripple_at_10000_Hz_0_deg,Ripple_at_100000_Hz_0_deg,Ripple_at_1000000_Hz_0_deg,Ripple_at_100_Hz_40_deg,Ripple_at_1000_Hz_40_deg,Ripple_at_10000_Hz_40_deg,Ripple_at_100000_Hz_40_deg,Ripple_at_1000000_Hz_40_deg,Ripple_at_100_Hz_80_deg,Ripple_at_1000_Hz_80_deg,Ripple_at_10000_Hz_80_deg,Ripple_at_100000_Hz_80_deg,Ripple_at_1000000_Hz_80_deg,Ripple_at_100_Hz_120_deg,Ripple_at_1000_Hz_120_deg,Ripple_at_10000_Hz_120_deg,Ripple_at_100000_Hz_120_deg,Ripple_at_1000000_Hz_120_deg,Ripple_at_100_Hz_160_deg,Ripple_at_1000_Hz_160_deg,Ripple_at_10000_Hz_160_deg,Ripple_at_100000_Hz_160_deg,Ripple_at_1000000_Hz_160_deg
PEH169MJ515VM(1),63,,15000,cylindrical,0,,,,50,95,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,62.79132181,17.98953612,9.832568563,8.255985609,8.017449333,37.32075138,10.64183507,5.840521612,4.947380136,4.794296578,57.32334461,9.0714803,4.150293984,3.451096864,3.500238473,50.43914958,6.919042436,2.863587048,2.32049344,2.351695966,29.76410544,3.992403858,1.652518026,1.331925792,1.304666751,828.6960931,119.6363688,46.90709129,34.67725157,33.29668616,376.5737603,69.61290574,33.49069491,21.15499177,19.91720113,58.02446783,40.49539778,20.32271903,15.31699786,14.82126757,143.954313,26.50610976,12.40668597,10.0534999,10.04817116,109.3408433,15.85407227,6.935210728,5.665178438,5.559145605
PEH169MK522VM(1),63,,22000,cylindrical,0,,,,50,105,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,60.58294771,17.16617501,9.473228881,8.118064043,7.845188876,36.09387688,10.18441223,5.640888455,4.870757044,4.698596324,56.80126856,8.854685023,4.024486703,3.362399817,3.431060082,50.08204688,6.761926921,2.75725102,2.23364568,2.286027875,29.49613511,3.870062782,1.563616781,1.254633589,1.245545338,887.6063234,128.579524,50.526124,37.47276639,35.98340227,403.825157,74.82261849,35.79043395,22.80468379,21.50348841,63.10164435,43.60859821,21.87075482,16.50904636,15.96653108,154.5212867,28.60317633,13.42855138,10.88555412,10.85086076,117.3217436,17.155333,7.560948597,6.183294286,6.040696705
PEH169MT533VM(1),63,,33000,cylindrical,0,,,,75,105,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,42.80031105,12.08511906,6.689590697,5.769062553,5.566793385,25.51843895,7.176560988,3.986427506,3.46269294,3.335633034,40.46046125,6.278318886,2.847674656,2.382707645,2.43593326,35.69636862,4.79628019,1.946678723,1.576850966,1.61880532,21.01124572,2.738114614,1.097818863,0.879604235,0.877006368,1349.303557,195.5783992,76.88368153,57.05272776,54.78581327,614.0072788,113.8119893,54.38556491,34.70566636,32.73419995,96.17862907,66.35458818,33.27461023,25.12391824,24.29612874,234.986047,43.538168,20.4508643,16.57909234,16.51862088,178.4033216,26.12532539,11.52925656,9.430376716,9.205862566
PEH169MU547VM(1),63,,47000,cylindrical,0,,,,75,115,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,34.46108625,9.750431356,5.387606526,4.629042199,4.470660754,20.53743861,5.786991074,3.20910532,2.777816661,2.678076453,32.4205766,5.044334636,2.290720453,1.91503582,1.955664447,28.59280517,3.852735704,1.567976581,1.270165549,1.301611065,16.83579361,2.202725798,0.887145215,0.711412608,0.707517235,1388.91765,201.8432574,79.48019339,59.12173277,56.7755548,632.6081703,117.4647376,55.88561875,35.89849554,33.89847042,100.1380445,68.58230357,34.37475162,25.98459563,25.11873563,242.282782,45.07018096,21.21811814,17.20580909,17.10899521,183.8892126,27.10011315,12.02602857,9.844851275,9.579129358
PEH169MV568VM(1),63,,68000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,34.46108625,9.750431356,5.387606526,4.629042199,4.470660754,20.53743861,5.786991074,3.20910532,2.777816661,2.678076453,32.4205766,5.044334636,2.290720453,1.91503582,1.955664447,28.59280517,3.852735704,1.567976581,1.270165549,1.301611065,16.83579361,2.202725798,0.887145215,0.711412608,0.707517235,1349.013083,196.5499777,77.52488549,57.80425995,55.51319489,614.9884515,114.3910809,54.18649398,35.03533756,33.12113867,98.35964561,66.88237412,33.50635268,25.35708869,24.50278744,235.7066414,44.02077758,20.76989861,16.84687703,16.71940618,178.8460086,26.52250117,11.8336303,9.695118176,9.403544497
PEH169MV568AQ(1),63,,68000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,42.80031105,12.08511906,6.689590697,5.769062553,5.566793385,25.51843895,7.176560988,3.986427506,3.46269294,3.335633034,40.46046125,6.278318886,2.847674656,2.382707645,2.43593326,35.69636862,4.79628019,1.946678723,1.576850966,1.61880532,21.01124572,2.738114614,1.097818863,0.879604235,0.877006368,1309.702621,190.9333991,75.33777107,56.20341308,53.976414,597.1894136,111.1237529,52.58698887,34.05129317,32.19909429,95.73434806,64.99272567,32.55611381,24.64428497,23.81195771,228.9224961,42.79183901,20.20005174,16.38564857,16.25455955,173.6870492,25.79370666,11.5223734,9.441791752,9.151371444
PEH169MV582BQ(1),63,,82000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,34.46108625,9.750431356,5.387606526,4.629042199,4.470660754,20.53743861,5.786991074,3.20910532,2.777816661,2.678076453,32.4205766,5.044334636,2.290720453,1.91503582,1.955664447,28.59280517,3.852735704,1.567976581,1.270165549,1.301611065,16.83579361,2.202725798,0.887145215,0.711412608,0.707517235,1238.250418,180.6802297,71.33366822,53.2603017,51.15082722,564.7885871,105.1585773,49.68784796,32.24793558,30.50594832,90.86637193,61.53435957,30.81849178,23.33824842,22.5470273,216.5577011,40.53659153,19.15015389,15.53545382,15.40071427,164.2889206,24.45143419,10.94322256,8.969687775,8.684294037
PEH169PA410VM(1),100,,1000,cylindrical,0,,,,35,51,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,675.1302774,193.6272025,105.7339557,88.60476178,86.08580763,401.1797018,114.5097574,62.79090994,53.08974048,51.46999932,614.7380595,97.42671244,44.60222906,37.07107038,37.57667477,540.8020698,74.30093558,30.79522126,24.95548089,25.26710117,319.1882408,42.90683535,17.80080162,14.35344656,14.0419167,272.6041163,38.92439152,15.15090744,11.08277718,10.63909995,123.4030088,22.64311951,11.09654566,6.815820625,6.384493715,18.15209938,13.0908926,6.583774332,4.93725372,4.785519333,47.02693495,8.510318912,3.943840158,3.191873423,3.218589676,35.76388407,5.044160606,2.151012681,1.750257719,1.743887364
PEH169PA415VM(1),100,,1500,cylindrical,0,,,,35,51,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,457.3218893,131.0078088,71.61161812,60.14090075,58.40054082,271.8206976,77.50069675,42.53811223,36.03972505,34.92303934,417.6042196,66.07672824,30.22886993,25.13737022,25.49679613,367.4597253,50.39894378,20.85568163,16.9002488,17.12909432,216.8336275,29.07877518,12.0334241,9.698509896,9.501206224,322.0115147,46.042609,17.93807775,13.13927099,12.61363795,145.8385666,26.78480425,13.09597756,8.072245627,7.566303226,21.57988707,15.49745754,7.791991693,5.847031437,5.666125187,55.59849208,10.08355388,4.67888263,3.787366559,3.81472899,42.2759362,5.983596959,2.560080749,2.084182193,2.072455344
PEH169PC422VM(1),100,,2200,cylindrical,0,,,,35,75,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,363.9919579,103.9558068,56.97474784,48.12005017,46.66404245,216.489759,61.54659485,33.86654117,28.84615835,27.91682238,334.8560309,52.761307,24.09319514,20.06151526,20.38280524,294.8171286,40.2564791,16.59014809,13.44257971,13.66164536,173.8732399,23.17435218,9.52663202,7.668778719,7.540268546,381.3363023,54.59746921,21.28978576,15.61445494,14.99022515,172.7861373,31.7624959,15.49530259,9.583471564,8.988375178,25.71272107,18.39126939,9.24457503,6.941267773,6.725128036,65.89654403,11.97637742,5.563964782,4.504485999,4.532106972,50.0988458,7.114713009,3.053628689,2.487193753,2.468517142
PEH169PD433VM(1),100,,3300,cylindrical,0,,,,35,95,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,256.1919509,73.05779051,40.0932489,33.95708044,32.90753928,152.4236941,43.27077595,23.8399589,20.35946218,19.69119251,236.550149,37.19471253,16.96941922,14.13901371,14.37745512,208.3245077,28.38404096,11.67354629,9.458387539,9.625475984,122.8299184,16.32149263,6.687393886,5.37995649,5.299474016,450.578479,64.58897215,25.20603146,18.50832901,17.76886153,204.2457209,37.57619446,18.29452073,11.34949844,10.65070957,30.55060138,21.77232815,10.94152434,8.219962727,7.96252788,77.9210908,14.18878951,6.599086615,5.343231742,5.370723621,59.23261287,8.437508758,3.631656502,2.9592924,2.932072759
PEH169PH447VM(1),100,,4700,cylindrical,0,,,,50,75,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,193.4006291,55.06825439,30.26068034,25.70109483,24.89008995,115.1029427,32.62894087,17.99943729,15.41208205,14.89689593,179.2268044,28.12323223,12.81912523,10.68791685,10.87721665,157.8853581,21.46499852,8.809959244,7.137894099,7.273780017,93.06581294,12.32908878,5.03487586,4.048030698,3.994807266,599.5188623,86.20360919,33.70961512,24.82563774,23.83530727,272.0504217,50.15464793,24.29295115,15.18909216,14.27414887,41.2237398,29.11070136,14.62062649,10.99935738,10.64986193,103.8794301,19.00732579,8.864837747,7.180264665,7.199357661,78.93771014,11.33166637,4.912185886,4.007109667,3.953381137
PEH169PJ468VM(1),100,,6800,cylindrical,0,,,,50,95,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,132.8176814,37.90207938,20.78745146,17.58303079,17.04490107,79.00906585,22.44452864,12.35854883,10.541325,10.19829961,122.4255358,19.26854721,8.79463853,7.325517028,7.446156564,107.8033113,14.7030716,6.052708224,4.904248418,4.987752142,63.56967783,8.459025994,3.471259078,2.793397109,2.749261927,708.4305953,101.941683,39.88401162,29.39427232,28.2221404,321.558057,59.31237414,28.69174176,17.97432278,16.89753302,48.88180532,34.44074774,17.29503971,13.01588681,12.60084976,122.8099562,22.49809213,10.5001183,8.505515619,8.522928981,93.31490709,13.42118092,5.828133189,4.755556662,4.686912025
PEH169PK510VM(1),100,,10000,cylindrical,0,,,,50,105,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,112.8266706,31.99766232,17.64447359,15.09610773,14.59424512,67.20675342,18.97925456,10.50445472,9.056637809,8.739636067,105.5626525,16.4753858,7.492019203,6.257127809,6.381851351,93.0605303,12.58030935,5.135799898,4.160605944,4.254861496,54.81681811,7.204736749,2.916559915,2.341075552,2.321601544,720.323001,104.0932834,40.83924935,30.21948744,29.01697683,327.4396457,60.57022897,29.09200533,18.42250019,17.35232505,50.65873381,35.25436016,17.68914337,13.33801456,12.90441711,125.206538,23.08946694,10.8168732,8.766164084,8.754761916,95.090352,13.82144415,6.059257311,4.951264327,4.852318044
PEH169PO515VM(1),100,,15000,cylindrical,0,,,,65,105,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,86.70480916,24.58191867,13.55885124,11.60708589,11.219717,51.65031515,14.5818334,8.07267159,6.963697426,6.719116196,81.18196052,12.66503541,5.758252953,4.809763813,4.906455716,71.57128859,9.671118138,3.946525459,3.197125812,3.270444685,42.15647661,5.537399765,2.240088348,1.797854571,1.783573441,900.4519272,130.5378178,51.32059158,38.08852109,36.57523358,409.7764404,75.96350166,36.29038454,23.16713416,21.85257318,64.22656182,44.29183082,22.21024358,16.77090807,16.21797513,156.8316977,29.06443163,13.6539908,11.06918294,11.02754415,119.0659035,17.44233797,7.699876676,6.298430549,6.14731675
PEH169PU522VM(1),100,,22000,cylindrical,0,,,,75,115,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,52.24372291,14.83148731,8.171244709,6.978043689,6.749056245,31.11287654,8.794842321,4.863566269,4.185880765,4.041039743,48.76138392,7.620700774,3.4675325,2.894727992,2.950791269,42.97848342,5.818382434,2.378548878,1.926960263,1.96883362,25.320683,3.334673967,1.352943133,1.086441963,1.076056206,1271.456283,184.0869393,72.31316435,53.60461677,51.47353845,578.3543907,107.1220118,51.28620802,32.63427086,30.76490125,90.17857911,62.41524189,31.30590508,23.62552938,22.85096684,221.2706686,40.92546351,19.20469917,15.56697741,15.52372407,168.0118825,24.53551597,10.80121542,8.831641502,8.633829376
PEH169PV533VM(1),100,,33000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,42.80031105,12.08511906,6.689590697,5.769062553,5.566793385,25.51843895,7.176560988,3.986427506,3.46269294,3.335633034,40.46046125,6.278318886,2.847674656,2.382707645,2.43593326,35.69636862,4.79628019,1.946678723,1.576850966,1.61880532,21.01124572,2.738114614,1.097818863,0.879604235,0.877006368,1370.215617,198.8416615,78.22586603,58.11184892,55.80415923,623.778346,115.714102,55.18555321,35.32074631,33.33174097,98.17338469,67.50709955,33.84501728,25.56792773,24.72119747,238.8045386,44.32559217,20.84187923,16.89817522,16.82142236,181.2784479,26.62245763,11.77820408,9.63761666,9.394256857
PEH169PV533AQ(1),100,,33000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,51.13953585,14.41980676,7.991574868,6.909082907,6.662926017,30.49943929,8.566130902,4.763749691,4.147569219,3.993189616,48.50034589,7.512303136,3.404628859,2.850379469,2.916202073,42.79993207,5.739824677,2.325380864,1.883536383,1.935999575,25.18669783,3.273503429,1.308492511,1.047795861,1.0464955,1279.646823,185.9751913,73.23476053,54.47918455,52.3173058,582.8515212,108.2303118,51.48676079,33.07810556,31.23608088,92.28509128,63.192918,31.67311337,23.94303545,23.14498956,223.2304219,41.52999893,19.55252573,15.85528137,15.76531584,169.4275452,24.97267433,11.08341867,9.073382356,8.827796252
PEH169QA347VM(1),160,,470,cylindrical,0,,,,35,51,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,1060.859045,310.3341191,166.5753382,134.3671407,131.7715191,627.65688,182.585175,98.48159559,80.31689165,78.55174046,918.3222541,149.8299604,69.44243561,57.20920873,57.32616486,804.6036557,114.002402,48.5690774,39.38050029,39.15979396,476.7178037,66.84493963,28.95268221,23.52507209,22.48669635,219.5503152,31.02453839,11.99173451,8.681391511,8.331948093,99.03015307,18.04315926,8.996921567,5.381427473,5.015851109,13.91466519,10.36966358,5.225984118,3.900011408,3.78634993,37.62779367,6.696585836,3.072774228,2.483824251,2.526789537,28.64958863,3.933550423,1.634171226,1.324240223,1.340588719
PEH169QA368VM(1),160,,680,cylindrical,0,,,,35,51,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,918.8292393,266.6740056,144.1240742,118.0663867,115.3449789,544.5742604,157.2193021,85.36069939,70.64253756,68.84275666,811.9241934,130.9030392,60.36864683,49.91190294,50.24854967,712.5759428,99.69467337,42.00426717,34.05016785,34.10576917,421.5209421,58.09579339,24.73547478,20.03822073,19.32951993,237.1750666,33.63615738,13.03295276,9.46953446,9.089096067,107.112936,19.56369607,9.696785038,5.853698631,5.465564414,15.29466197,11.26685005,5.674043351,4.241587054,4.115613357,40.7405351,7.292927581,3.358077561,2.715627849,2.754038242,31.00694204,4.297433104,1.802007946,1.462409068,1.472054564
PEH169QC410VM(1),160,,1000,cylindrical,0,,,,35,75,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,621.0568082,180.4369437,97.42982513,79.65483346,77.85708829,368.0060065,106.3491451,57.69152526,47.65377335,46.4611425,547.3388201,88.38040931,40.7848104,33.70464591,33.91145018,480.2624745,67.30163259,28.39709424,23.02036586,23.03619974,284.1548899,39.25057624,16.74930061,13.57399784,13.07816792,298.530334,42.38768791,16.43699973,11.95699889,11.47692573,134.8772427,24.65451493,12.19599915,7.384675603,6.898945251,19.36014796,14.20829965,7.15368689,5.350649606,5.190767646,51.31791827,9.203878652,4.242779812,3.431557919,3.47659083,39.05197795,5.42906373,2.283347615,1.853914996,1.862737044
PEH169QD415VM(1),160,,1500,cylindrical,0,,,,35,95,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,421.6409722,122.3515298,66.13542103,54.19726881,52.943438,249.9093798,72.13652572,39.17179464,32.42851748,31.5997515,372.758406,60.08199203,27.70489204,22.90787008,23.0648428,327.1595122,45.75892771,19.27465296,15.62464673,15.65277138,193.5227219,26.66165928,11.34724031,9.191759451,8.86856061,359.7060545,51.07422228,19.80552851,14.40750651,13.82904746,162.5170425,29.70698397,14.69517957,8.898072897,8.312823398,23.32819012,17.12007966,8.619717912,6.447196782,6.254542812,61.83438445,11.09012188,5.112326133,4.13484961,4.189089394,47.05477864,6.541732217,2.75135599,2.233909962,2.244518414
PEH169QH422VM(1),160,,2200,cylindrical,0,,,,50,75,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,289.4332063,83.90237422,45.39226486,37.27153289,36.39175797,171.5872536,49.48058706,26.89185194,22.30388793,21.72405758,256.5454887,41.28864561,19.02688223,15.73958521,15.85683068,225.2099049,31.44949629,13.22847078,10.72311657,10.75237518,133.1906001,18.30982834,7.775500519,6.296031261,6.081862872,444.5425026,63.4806739,24.7106535,18.07724304,17.35358935,201.2426731,36.92809214,18.0943721,11.11661989,10.41356221,29.61341522,21.35068715,10.73766626,8.052641165,7.805054642,76.69234143,13.88074819,6.433131202,5.20658832,5.249780142,58.3237728,8.227896072,3.509428793,2.855683086,2.844919194
PEH169QJ433VM(1),160,,3300,cylindrical,0,,,,50,95,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,222.2251363,64.26611589,34.84101693,28.73970415,28.02978772,131.8127532,37.92390631,20.65206402,17.20326161,16.73836049,198.177992,31.78357475,14.62497368,12.11109425,12.21823542,174.0565499,24.21622283,10.15221168,8.228927613,8.269343028,102.890554,14.07274233,5.945180003,4.809521064,4.658953297,561.935249,80.13542129,31.16544221,22.76891321,21.85680821,254.2662662,46.61502677,22.8927864,14.01601401,13.12118729,37.19697637,26.93062371,13.54754531,10.15350621,9.843406477,96.86202637,17.49344037,8.097204005,6.552358552,6.614157935,73.67394544,10.3573932,4.403205606,3.581129475,3.574735026
PEH169QO447VM(1),160,,4700,cylindrical,0,,,,65,105,,85,5000,,,,,16,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,157.2254403,45.45321866,24.64910869,20.34579698,19.84007793,93.26512729,26.8246484,14.61190925,12.17925838,11.84836366,140.3325713,22.49529918,10.34887242,8.571300342,8.648818559,123.2602976,17.14006488,7.182288604,5.821586412,5.851978971,72.8584782,9.957997391,4.203760732,3.40030307,3.295165135,659.9763949,94.63015897,36.93607116,27.12831808,26.04459727,299.1921939,55.05371773,26.79199687,16.63217073,15.61001625,44.80200661,31.90380299,16.03220745,12.04584305,11.66812061,114.1522284,20.79473765,9.673760353,7.833002843,7.871640128,86.77156994,12.3684863,5.326869079,4.341060786,4.29955807
PEH169QT468VM(1),160,,6800,cylindrical,0,,,,75,105,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,110.0083811,31.72137739,17.24083862,14.30089129,13.92876363,65.29293934,18.73324174,10.22621543,8.56331926,8.32133012,98.82795796,15.78338974,7.249583202,6.011198603,6.074528516,86.84972361,12.02955366,5.022937826,4.071039926,4.101837468,51.31129182,6.975200625,2.928139379,2.366114431,2.299915943,915.1353068,131.0079276,51.08127854,37.45990913,35.96225718,414.6369267,76.21465023,37.18871274,22.99329988,21.56429935,61.67155304,44.12717871,22.18153507,16.6540365,16.13575564,158.1273389,28.73342266,13.34745311,10.80571105,10.87303512,120.2203358,17.06772637,7.323376335,5.964660622,5.920880698
PEH169QU510VM(1),160,,10000,cylindrical,0,,,,75,115,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,90.01737032,25.81696033,14.09786076,11.81396824,11.47810768,53.4906269,15.26796765,8.372121325,7.078632064,6.862666576,81.96507459,12.99022832,5.946963874,4.942809384,5.010223303,72.10694265,9.90679141,4.106029501,3.327397452,3.368946822,42.5584321,5.72091138,2.373440216,1.913792874,1.87225556,1026.975254,147.2676525,57.48560492,42.22560829,40.53887243,465.5838324,85.67725269,41.68756082,25.88617993,24.29650584,69.74948973,49.6532108,24.95107107,18.74796903,18.15979052,177.6417811,32.36585575,15.0581334,12.19296452,12.25205117,135.0308352,19.25256618,8.293771845,6.759156793,6.693537813
PEH169QV515VM(1),160,,15000,cylindrical,0,,,,75,145,,85,5000,,,,,17,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,63.89550887,18.40121667,10.0122384,8.324946392,8.103579561,37.93418863,10.87054649,5.94033819,4.985691682,4.842146705,57.58438264,9.179877938,4.213197624,3.495445388,3.534827669,50.61770093,6.997600193,2.916755062,2.36391732,2.384530012,29.8980906,4.053574397,1.696968649,1.370571893,1.334227457,1072.26623,154.5108167,60.50645838,44.65178563,42.87247027,486.938758,89.90140376,43.38769593,27.2767283,25.65891829,74.45120363,52.24322802,26.2278455,19.75093722,19.11711241,186.0454315,34.15649435,15.9610308,12.93104793,12.94326093,141.3410958,20.39904234,8.886108973,7.254218743,7.136155951
PEH169RA347VM(1),200,,470,cylindrical,0,,,,35,51,,85,5000,,,,,12,6,Screw Terminal Aluminum Electrolytic Capacitors,0,KEMET,,1060.859045,310.3341191,166.5753382,134.3671407,131.7715191,627.65688,182.585175,98.48159559,80.31689165,78.55174046,918.3222541,149.8299604,69.44243561,57.20920873,57.32616486,804.6036557,114.002402,48.5690774,39.38050029,39.15979396,476.7178037,66.84493963,28.95268221,23.52507209,22.48669635,224.5090098,31.74285976,12.27400336,8.890736574,8.532972686,101.2861595,18.46116272,9.196868126,5.508827941,5.135982329,14.26718834,10.61328703,5.348167106,3.992240718,3.875548428,38.49104108,6.856380117,3.147794068,2.544637403,2.587408871,29.30501737,4.029390272,1.676411162,1.358783767,1.374335628
